DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SE,1998,18.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SE,1999,19.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SI,1991,57.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SI,1992,51.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SI,1993,62.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SI,1994,93.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SI,1995,82.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SI,1996,99.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SI,1997,105.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SI,1998,143.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SI,1999,125.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,SK,1999,26.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1965,659.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1966,453.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1967,374.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1968,580.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1969,567.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1970,747.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1971,656.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1972,478.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1973,576.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1974,508.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1975,474.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1976,524.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1977,379.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1978,549.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1979,521.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1980,571.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1981,345.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1982,568.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1983,421.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1984,455.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1985,372.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1986,372.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1987,375.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1988,323.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1989,503.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1990,423.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1991,442.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1992,517.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1993,370.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1994,351.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1995,321.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1996,282.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1997,232.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1998,217.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,UK,1999,279.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1990,4.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1991,4.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1992,5.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1993,5.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1994,5.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1995,5.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1996,5.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1997,6.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1998,6.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,AT,1999,6.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1970,9.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1971,8.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1972,8.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1973,8.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1974,8.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1975,8.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1976,8.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1977,7.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1978,7.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1979,6.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1980,6.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1981,6.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1982,5.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1983,5.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1984,5.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1985,5.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1986,5.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1987,6.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1988,6.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1989,7.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1990,7.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1991,8.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1992,8.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1993,8.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1994,9.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1995,9.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1996,9.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1997,9.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1998,9.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BE,1999,9.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1987,26.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1988,25.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1989,24.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1990,23.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1991,22.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1992,21.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1993,20.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1994,17.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1995,15.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1996,15.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1997,14.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1998,15.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,BG,1999,14.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1987,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1988,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1989,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1990,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1991,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1992,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1993,1.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1994,1.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1995,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1996,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1997,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1998,1.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,CY,1999,1.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1972,31.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1973,31.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1974,31.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1975,31.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1976,31.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1977,29.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1978,29.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1979,29.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1980,29.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1981,29.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1982,26.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1983,26.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1984,26.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1985,26.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1986,26.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1987,26.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1988,26.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1989,26.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1991,39.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1992,39.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1993,39.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1994,36.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1995,36.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1996,36.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1997,35.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1998,35.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DE,1999,35.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1965,6.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1966,7.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1967,7.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1968,7.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1969,7.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1970,7.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1971,8.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1972,7.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1973,7.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1974,7.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1975,7.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1976,6.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1977,6.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1978,6.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1979,5.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1980,5.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1981,4.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1982,4.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1983,4.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1984,4.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1985,3.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1986,3.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1987,3.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1988,3.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1989,2.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1990,2.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1991,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1992,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1993,2.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1994,2.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1995,2.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1996,1.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1997,1.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1998,1.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,DK,1999,1.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1987,8.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1988,7.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1989,8.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1990,7.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1991,8.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1992,8.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1993,7.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1994,8.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1995,8.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1996,7.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1997,7.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1998,8.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,EE,1999,7.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1964,35.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1965,42.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1966,44.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1967,45.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1968,48.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1969,54.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1970,61.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1971,70.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1972,73.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1973,72.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1974,74.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1975,74.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1976,73.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1977,67.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1978,66.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1979,64.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1980,62.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1981,61.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1982,61.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1983,61.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1984,60.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1985,58.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1986,52.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1987,60.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1988,56.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1989,56.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1990,57.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1991,56.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1992,54.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1993,53.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1994,52.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1995,51.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1996,49.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1997,49.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1998,49.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,ES,1999,49.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1984,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1985,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1986,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1987,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1988,0.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1989,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1990,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1991,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1992,0.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1993,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1994,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1995,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1996,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1997,0.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1998,0.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FI,1999,0.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1965,105.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1966,111.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1967,108.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1968,110.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1969,111.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1970,102.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1971,93.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1972,89.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1973,88.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1974,85.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1975,83.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1976,81.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1977,78.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1978,78.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1979,78.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1980,75.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1981,72.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,AR,FR,1982,70.50,
